,Unnamed: 0,codgr,libgr,sougr,libsougr,codal,libal,libgren,libsougren,codsougr,codgr_,sougr_,codal_,codsougr_
532,532,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30108,saucisse de morteau cuite,charcuterie,sausage saucisson,202,20,12022,2022330108,2022
533,533,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30125,saucisse alsacienne fumée ou gendarme,charcuterie,sausage saucisson,202,20,12022,2022330125,2022
534,534,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30134,saucisse de francfort,charcuterie,sausage saucisson,202,20,12022,2022330134,2022
535,535,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30155,merguez de bœuf et de mouton cuite,charcuterie,sausage saucisson,202,20,12022,2022330155,2022
536,536,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30300,saucisson sec,charcuterie,sausage saucisson,202,20,12022,2022330300,2022
537,537,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30301,saucisson sec pur porc,charcuterie,sausage saucisson,202,20,12022,2022330301,2022
538,538,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30304,rosette ou fuseau,charcuterie,sausage saucisson,202,20,12022,2022330304,2022
539,539,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30315,chorizo sec,charcuterie,sausage saucisson,202,20,12022,2022330315,2022
540,540,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30350,salami,charcuterie,sausage saucisson,202,20,12022,2022330350,2022
541,541,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30700,saucisson à l'ail,charcuterie,sausage saucisson,202,20,12022,2022330700,2022
542,542,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30730,cervelas,charcuterie,sausage saucisson,202,20,12022,2022330730,2022
543,543,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30742,saucisse de strasbourg,charcuterie,sausage saucisson,202,20,12022,2022330742,2022
544,544,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30746,saucisse cocktail,charcuterie,sausage saucisson,202,20,12022,2022330746,2022
545,545,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30780,saucisse sans précision,charcuterie,sausage saucisson,202,20,12022,2022330780,2022
546,546,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",30789,mortadelle,charcuterie,sausage saucisson,202,20,12022,2022330789,2022
547,547,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",90119,saucisse sèche,charcuterie,sausage saucisson,202,20,12022,2022390119,2022
548,548,20,charcuterie,2,"saucisses, saucissons, andouilles et boudins",91038,chair à saucisse,charcuterie,sausage saucisson,202,20,12022,2022391038,2022
549,549,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8001,rillettes pur porc,charcuterie,pate terrine rillette foie gras,203,20,12023,202338001,2023
550,550,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8055,rillettes,charcuterie,pate terrine rillette foie gras,203,20,12023,202338055,2023
551,551,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8211,pâté de campagne,charcuterie,pate terrine rillette foie gras,203,20,12023,202338211,2023
552,552,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8232,terrine de canard,charcuterie,pate terrine rillette foie gras,203,20,12023,202338232,2023
553,553,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8240,pâté de lapin,charcuterie,pate terrine rillette foie gras,203,20,12023,202338240,2023
554,554,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8305,pâté de foie de porc,charcuterie,pate terrine rillette foie gras,203,20,12023,202338305,2023
555,555,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8313,mousse de foie,charcuterie,pate terrine rillette foie gras,203,20,12023,202338313,2023
556,556,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8316,pâté de foie de volaille,charcuterie,pate terrine rillette foie gras,203,20,12023,202338316,2023
557,557,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8320,foie gras en conserve,charcuterie,pate terrine rillette foie gras,203,20,12023,202338320,2023
558,558,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8322,foie gras de canard entier en conserve,charcuterie,pate terrine rillette foie gras,203,20,12023,202338322,2023
559,559,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8350,galantine,charcuterie,pate terrine rillette foie gras,203,20,12023,202338350,2023
560,560,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8391,pâté en croûte,charcuterie,pate terrine rillette foie gras,203,20,12023,202338391,2023
561,561,20,charcuterie,3,"pâtés, terrines, rillettes et foie gras",8400,pâté de tête ou fromage de tête,charcuterie,pate terrine rillette foie gras,203,20,12023,202338400,2023
562,562,20,charcuterie,4,autre charcuterie ou charcuterie  sans précision,30900,charcuterie sans précision,charcuterie,other charcuterie,204,20,12024,2024330900,2024
563,563,20,charcuterie,4,autre charcuterie ou charcuterie  sans précision,92508,autre charcuterie,charcuterie,other charcuterie,204,20,12024,2024392508,2024
564,564,21,poissons,1,poissons de mer,25537,carpaccio de saumon,fish,sea fish,211,21,12121,2121325537,2121
565,565,21,poissons,1,poissons de mer,26000,anchois filets à l'huile semi-conserve,fish,sea fish,211,21,12121,2121326000,2121
566,566,21,poissons,1,poissons de mer,26003,carrelet ou plie cuit à la vapeur,fish,sea fish,211,21,12121,2121326003,2121
567,567,21,poissons,1,poissons de mer,26008,églefin cuit à la vapeur,fish,sea fish,211,21,12121,2121326008,2121
568,568,21,poissons,1,poissons de mer,26009,flétan cru,fish,sea fish,211,21,12121,2121326009,2121
569,569,21,poissons,1,poissons de mer,26010,hareng mariné,fish,sea fish,211,21,12121,2121326010,2121
570,570,21,poissons,1,poissons de mer,26012,hareng frit,fish,sea fish,211,21,12121,2121326012,2121
571,571,21,poissons,1,poissons de mer,26013,hareng fumé,fish,sea fish,211,21,12121,2121326013,2121
572,572,21,poissons,1,poissons de mer,26014,hareng grillé,fish,sea fish,211,21,12121,2121326014,2121
573,573,21,poissons,1,poissons de mer,26015,lieu ou colin noir cuit,fish,sea fish,211,21,12121,2121326015,2121
574,574,21,poissons,1,poissons de mer,26016,limande-sole panée frite,fish,sea fish,211,21,12121,2121326016,2121
575,575,21,poissons,1,poissons de mer,26017,limande-sole cuite à la vapeur,fish,sea fish,211,21,12121,2121326017,2121
576,576,21,poissons,1,poissons de mer,26019,maquereau cuit au four,fish,sea fish,211,21,12121,2121326019,2121
577,577,21,poissons,1,poissons de mer,26020,maquereau frit,fish,sea fish,211,21,12121,2121326020,2121
578,578,21,poissons,1,poissons de mer,26021,merlan frit,fish,sea fish,211,21,12121,2121326021,2121
579,579,21,poissons,1,poissons de mer,26022,merlan cuit à la vapeur,fish,sea fish,211,21,12121,2121326022,2121
580,580,21,poissons,1,poissons de mer,26023,cabillaud cuit au four,fish,sea fish,211,21,12121,2121326023,2121
581,581,21,poissons,1,poissons de mer,26024,morue salée pochée,fish,sea fish,211,21,12121,2121326024,2121
582,582,21,poissons,1,poissons de mer,26025,cabillaud cuit à la vapeur,fish,sea fish,211,21,12121,2121326025,2121
583,583,21,poissons,1,poissons de mer,26026,mulet cuit au four,fish,sea fish,211,21,12121,2121326026,2121
584,584,21,poissons,1,poissons de mer,26027,pilchard à la sauce tomate en conserve,fish,sea fish,211,21,12121,2121326027,2121
585,585,21,poissons,1,poissons de mer,26031,raie cuite au four,fish,sea fish,211,21,12121,2121326031,2121
586,586,21,poissons,1,poissons de mer,26033,roussette ou saumonette braisée,fish,sea fish,211,21,12121,2121326033,2121
587,587,21,poissons,1,poissons de mer,26034,sardine à l'huile en conserve égouttée,fish,sea fish,211,21,12121,2121326034,2121
588,588,21,poissons,1,poissons de mer,26035,sardine à la sauce tomate en conserve,fish,sea fish,211,21,12121,2121326035,2121
589,589,21,poissons,1,poissons de mer,26036,saumon cru d'élevage,fish,sea fish,211,21,12121,2121326036,2121
590,590,21,poissons,1,poissons de mer,26037,saumon fumé cru,fish,sea fish,211,21,12121,2121326037,2121
591,591,21,poissons,1,poissons de mer,26038,saumon cuit à la vapeur,fish,sea fish,211,21,12121,2121326038,2121
592,592,21,poissons,1,poissons de mer,26039,thon au naturel en conserve égoutté,fish,sea fish,211,21,12121,2121326039,2121
593,593,21,poissons,1,poissons de mer,26041,thon cuit au four,fish,sea fish,211,21,12121,2121326041,2121
594,594,21,poissons,1,poissons de mer,26053,thon cru,fish,sea fish,211,21,12121,2121326053,2121
595,595,21,poissons,1,poissons de mer,26059,sole cuite à la vapeur,fish,sea fish,211,21,12121,2121326059,2121
596,596,21,poissons,1,poissons de mer,26060,sole cuite au four,fish,sea fish,211,21,12121,2121326060,2121
597,597,21,poissons,1,poissons de mer,26071,thon à l'huile en conserve égoutté,fish,sea fish,211,21,12121,2121326071,2121
598,598,21,poissons,1,poissons de mer,26072,bar ou loup commun cru,fish,sea fish,211,21,12121,2121326072,2121
599,599,21,poissons,1,poissons de mer,26073,raie au court-bouillon,fish,sea fish,211,21,12121,2121326073,2121
600,600,21,poissons,1,poissons de mer,26077,thon germon ou thon blanc cuit à la vapeur,fish,sea fish,211,21,12121,2121326077,2121
601,601,21,poissons,1,poissons de mer,26079,anchois cru,fish,sea fish,211,21,12121,2121326079,2121
602,602,21,poissons,1,poissons de mer,26081,lotte ou baudroie grillée,fish,sea fish,211,21,12121,2121326081,2121
603,603,21,poissons,1,poissons de mer,26086,maquereau filet à la sauce tomate en conserve,fish,sea fish,211,21,12121,2121326086,2121
604,604,21,poissons,1,poissons de mer,26087,maquereau fumé,fish,sea fish,211,21,12121,2121326087,2121
605,605,21,poissons,1,poissons de mer,26090,haddock ou églefin fumé,fish,sea fish,211,21,12121,2121326090,2121
606,606,21,poissons,1,poissons de mer,26093,espadon cuit au four,fish,sea fish,211,21,12121,2121326093,2121
607,607,21,poissons,1,poissons de mer,26094,turbot cuit au four,fish,sea fish,211,21,12121,2121326094,2121
608,608,21,poissons,1,poissons de mer,26096,maquereau filet à la sauce moutarde en conserve,fish,sea fish,211,21,12121,2121326096,2121
609,609,21,poissons,1,poissons de mer,26097,maquereau filet au vin blanc en conserve,fish,sea fish,211,21,12121,2121326097,2121
610,610,21,poissons,1,poissons de mer,26099,dorade ou daurade grise crue,fish,sea fish,211,21,12121,2121326099,2121
611,611,21,poissons,1,poissons de mer,26120,merlu cuit à l'étouffée,fish,sea fish,211,21,12121,2121326120,2121
612,612,21,poissons,1,poissons de mer,26130,julienne ou lingue crue,fish,sea fish,211,21,12121,2121326130,2121
613,613,21,poissons,1,poissons de mer,26136,sardine grillée,fish,sea fish,211,21,12121,2121326136,2121
614,614,21,poissons,1,poissons de mer,26187,anchois mariné,fish,sea fish,211,21,12121,2121326187,2121
615,615,21,poissons,1,poissons de mer,27005,perche cuite au four,fish,sea fish,211,21,12121,2121327005,2121
616,616,21,poissons,1,poissons de mer,27014,truite arc-en-ciel d'élevage cuite au four,fish,sea fish,211,21,12121,2121327014,2121
617,617,21,poissons,1,poissons de mer,27015,truite arc-en-ciel d'élevage cuite à la vapeur,fish,sea fish,211,21,12121,2121327015,2121
618,618,21,poissons,1,poissons de mer,27029,truite fumée,fish,sea fish,211,21,12121,2121327029,2121
619,619,21,poissons,1,poissons de mer,91047,rouget cuit à l'étouffée,fish,sea fish,211,21,12121,2121391047,2121
620,620,21,poissons,1,poissons de mer,91049,rascasse crue,fish,sea fish,211,21,12121,2121391049,2121
621,621,21,poissons,2,poissons d'eau douce,27000,anguille cuite au four,fish,freshwater fish,212,21,12122,2122327000,2122
622,622,21,poissons,2,poissons d'eau douce,27002,brochet cuit au four,fish,freshwater fish,212,21,12122,2122327002,2122
623,623,21,poissons,2,poissons d'eau douce,27004,carpe cuite au four,fish,freshwater fish,212,21,12122,2122327004,2122
624,624,21,poissons,2,poissons d'eau douce,34500,cuisse de grenouille crue,fish,freshwater fish,212,21,12122,2122334500,2122
625,625,21,poissons,3,produits dérivés des poissons,8081,rillettes de saumon,fish,fish product,213,21,12123,212338081,2123
626,626,21,poissons,3,produits dérivés des poissons,8082,rillettes de thon,fish,fish product,213,21,12123,212338082,2123
627,627,21,poissons,3,produits dérivés des poissons,8291,terrine de poisson,fish,fish product,213,21,12123,212338291,2123
628,628,21,poissons,3,produits dérivés des poissons,8292,pâté à base de poisson ou de crustacé,fish,fish product,213,21,12123,212338292,2123
629,629,21,poissons,3,produits dérivés des poissons,8293,tarama industriel,fish,fish product,213,21,12123,212338293,2123
630,630,21,poissons,3,produits dérivés des poissons,8295,mousse de poisson,fish,fish product,213,21,12123,212338295,2123
631,631,21,poissons,3,produits dérivés des poissons,26004,oeufs de lump ou lompe semi-conserve,fish,fish product,213,21,12123,2123326004,2123
632,632,21,poissons,3,produits dérivés des poissons,26005,caviar semi-conserve,fish,fish product,213,21,12123,2123326005,2123
633,633,21,poissons,3,produits dérivés des poissons,26028,croquette ou nugget de poisson frit,fish,fish product,213,21,12123,2123326028,2123
634,634,21,poissons,3,produits dérivés des poissons,26030,poisson pané frit,fish,fish product,213,21,12123,2123326030,2123
635,635,21,poissons,3,produits dérivés des poissons,26046,surimi en bâtonnets,fish,fish product,213,21,12123,2123326046,2123
636,636,21,poissons,3,produits dérivés des poissons,26142,foie de morue en conserve,fish,fish product,213,21,12123,2123326142,2123
637,637,21,poissons,4,autres poissons ou poissons sans précision,25539,brochette de poisson,fish,other fish,214,21,12124,2124325539,2124
638,638,21,poissons,4,autres poissons ou poissons sans précision,26140,poisson sans précision,fish,other fish,214,21,12124,2124326140,2124
639,639,21,poissons,4,autres poissons ou poissons sans précision,92042,autre poisson,fish,other fish,214,21,12124,2124392042,2124
640,640,22,crustacés et mollusques,1,mollusques et coquillage,10000,bigorneau cuit,shellfish and molluscs,molluscs,221,22,12221,2221310000,2221
641,641,22,crustacés et mollusques,1,mollusques et coquillage,10002,calmar ou calamar frit,shellfish and molluscs,molluscs,221,22,12221,2221310002,2221
642,642,22,crustacés et mollusques,1,mollusques et coquillage,10003,coquille saint-jacques noix et corail crue,shellfish and molluscs,molluscs,221,22,12221,2221310003,2221
643,643,22,crustacés et mollusques,1,mollusques et coquillage,10004,coquille saint-jacques noix et corail cuite,shellfish and molluscs,molluscs,221,22,12221,2221310004,2221
644,644,22,crustacés et mollusques,1,mollusques et coquillage,10008,escargot cru,shellfish and molluscs,molluscs,221,22,12221,2221310008,2221
645,645,22,crustacés et mollusques,1,mollusques et coquillage,10013,moule cuite à l'eau,shellfish and molluscs,molluscs,221,22,12221,2221310013,2221
646,646,22,crustacés et mollusques,1,mollusques et coquillage,10016,seiche crue,shellfish and molluscs,molluscs,221,22,12221,2221310016,2221
647,647,22,crustacés et mollusques,1,mollusques et coquillage,10020,bulot ou buccin cuit,shellfish and molluscs,molluscs,221,22,12221,2221310020,2221
648,648,22,crustacés et mollusques,1,mollusques et coquillage,10027,clam praire ou palourde cuits à l'eau,shellfish and molluscs,molluscs,221,22,12221,2221310027,2221
649,649,22,crustacés et mollusques,1,mollusques et coquillage,10035,huître creuse crue,shellfish and molluscs,molluscs,221,22,12221,2221310035,2221
650,650,22,crustacés et mollusques,2,crustacés,10005,crabe ou tourteau en conserve,shellfish and molluscs,shellfish,222,22,12222,2222310005,2222
651,651,22,crustacés et mollusques,2,crustacés,10007,crevette cuite,shellfish and molluscs,shellfish,222,22,12222,2222310007,2222
652,652,22,crustacés et mollusques,2,crustacés,10009,homard cuit à l'eau,shellfish and molluscs,shellfish,222,22,12222,2222310009,2222
653,653,22,crustacés et mollusques,2,crustacés,10022,langouste cuite à l'eau,shellfish and molluscs,shellfish,222,22,12222,2222310022,2222
654,654,22,crustacés et mollusques,2,crustacés,10025,crabe ou tourteau cuit à l'eau,shellfish and molluscs,shellfish,222,22,12222,2222310025,2222
655,655,22,crustacés et mollusques,2,crustacés,10030,écrevisse crue,shellfish and molluscs,shellfish,222,22,12222,2222310030,2222
656,656,22,crustacés et mollusques,2,crustacés,25540,brochette de crevettes,shellfish and molluscs,shellfish,222,22,12222,2222325540,2222
657,657,22,crustacés et mollusques,3,autres fruits de mer ou fruits de mer sans précision,172,plateau de fruits de mer,shellfish and molluscs,other shellfish,223,22,12223,22233172,2223
658,658,22,crustacés et mollusques,3,autres fruits de mer ou fruits de mer sans précision,10043,fruits de mer sans précision,shellfish and molluscs,other shellfish,223,22,12223,2223310043,2223
